student_id,age,gender,course,year,parent_education,internet_access,hostel_resident
11599,21,male,nursing,2nd year,graduate,yes,no
11600,20,other,ba,4th year,graduate,yes,yes
11601,24,female,pharmacy,2nd year,phd,yes,yes
11602,20,other,pharmacy,1st year,high school,yes,no
11603,23,female,b.tech,1st year,high school,yes,yes
11604,21,female,diploma,3rd year,phd,yes,yes
11605,22,male,b.tech,2nd year,phd,yes,no
11606,23,female,nursing,4th year,high school,yes,yes
11607,22,female,b.sc,4th year,phd,yes,no
11608,21,other,nursing,1st year,phd,yes,no
11609,21,other,diploma,4th year,phd,yes,yes
11610,21,other,bba,1st year,graduate,no,no
11611,19,other,b.sc,3rd year,post graduate,yes,no
11612,22,other,b.com,4th year,post graduate,no,no
11613,24,other,ba,2nd year,no formal,yes,yes
11614,22,other,nursing,1st year,no formal,yes,yes
11615,23,male,pharmacy,1st year,phd,yes,yes
11616,23,male,bba,2nd year,high school,yes,yes
11617,19,female,b.com,4th year,no formal,yes,no
11618,17,male,bca,2nd year,phd,no,no
11619,19,female,nursing,2nd year,high school,yes,no
11620,23,male,bba,1st year,post graduate,yes,yes
11621,23,other,pharmacy,3rd year,post graduate,no,yes
11622,21,female,b.tech,1st year,graduate,yes,yes
11623,23,male,bba,3rd year,post graduate,yes,yes
11624,17,female,b.tech,4th year,graduate,no,yes
11625,22,other,bca,4th year,graduate,no,yes
11626,22,male,bca,3rd year,no formal,yes,yes
11627,21,other,b.com,3rd year,no formal,no,yes
11628,22,other,nursing,2nd year,post graduate,yes,yes
11629,20,other,pharmacy,3rd year,phd,yes,yes
11630,21,male,bba,3rd year,no formal,yes,yes
11631,21,female,ba,1st year,high school,yes,yes
11632,23,other,b.sc,2nd year,high school,yes,no
11633,18,female,b.tech,4th year,no formal,yes,no
11634,19,female,ba,2nd year,graduate,yes,yes
11635,20,male,ba,1st year,phd,yes,yes
11636,18,female,diploma,4th year,post graduate,yes,no
11637,19,other,nursing,4th year,phd,yes,yes
11638,19,male,b.tech,4th year,graduate,yes,no
11639,19,other,b.sc,2nd year,post graduate,yes,yes
11640,20,other,bca,3rd year,phd,yes,no
11641,21,male,ba,4th year,graduate,yes,yes
11642,22,other,diploma,3rd year,post graduate,no,no
11643,19,female,b.com,4th year,no formal,yes,yes
11644,23,male,ba,4th year,phd,yes,no
11645,20,female,ba,4th year,phd,yes,yes
11646,22,female,bca,3rd year,graduate,no,yes
11647,17,male,b.tech,2nd year,no formal,yes,yes
11648,18,female,nursing,2nd year,high school,yes,yes
11649,20,female,ba,4th year,high school,no,yes
11650,19,female,b.sc,2nd year,phd,yes,yes
11651,20,female,bca,1st year,no formal,yes,yes
11652,18,female,b.sc,1st year,no formal,yes,no
11653,20,female,bca,3rd year,phd,yes,no
11654,22,female,b.tech,4th year,phd,yes,no
11655,22,other,b.com,2nd year,high school,yes,yes
11656,18,other,diploma,3rd year,no formal,no,no
11657,19,female,ba,2nd year,phd,yes,yes
11658,21,other,pharmacy,2nd year,phd,yes,yes
11659,21,other,ba,2nd year,post graduate,yes,no
11660,23,male,diploma,2nd year,post graduate,yes,yes
11661,20,female,b.tech,4th year,phd,yes,yes
11662,22,other,pharmacy,4th year,post graduate,yes,yes
11663,24,male,bca,2nd year,no formal,yes,no
11664,19,female,diploma,2nd year,post graduate,no,yes
11665,23,other,b.com,1st year,no formal,yes,yes
11666,19,other,b.com,4th year,no formal,yes,yes
11667,19,other,ba,3rd year,graduate,yes,no
11668,22,female,b.com,4th year,high school,no,no
11669,21,male,b.tech,3rd year,graduate,yes,no
11670,21,male,diploma,4th year,high school,yes,yes
11671,18,other,diploma,1st year,phd,yes,yes
11672,17,other,diploma,2nd year,phd,no,no
11673,24,male,bba,2nd year,phd,yes,no
11674,23,male,bba,4th year,graduate,yes,no
11675,24,male,pharmacy,1st year,graduate,yes,yes
11676,21,other,bba,2nd year,no formal,yes,no
11677,24,other,diploma,1st year,phd,yes,no
11678,20,other,ba,4th year,high school,yes,no
11679,17,male,b.tech,2nd year,high school,yes,yes
11680,18,other,ba,1st year,phd,yes,no
11681,19,other,diploma,1st year,phd,no,yes
11682,20,female,bca,3rd year,phd,yes,no
11683,24,other,diploma,2nd year,no formal,yes,yes
11684,19,female,diploma,3rd year,phd,no,yes
11685,21,male,b.sc,1st year,graduate,yes,yes
11686,19,female,nursing,4th year,no formal,yes,yes
11687,22,male,diploma,4th year,no formal,yes,no
11688,21,male,b.com,1st year,post graduate,yes,no
11689,18,female,bba,2nd year,phd,yes,yes
11690,20,other,nursing,1st year,graduate,yes,no
11691,17,male,b.sc,1st year,post graduate,no,yes
11692,24,male,b.com,4th year,post graduate,yes,no
11693,22,other,b.sc,1st year,graduate,no,yes
11694,24,male,b.com,2nd year,phd,no,yes
11695,24,male,b.sc,4th year,high school,yes,no
11696,18,male,nursing,2nd year,high school,yes,no
11697,22,male,pharmacy,3rd year,graduate,yes,yes
11698,17,other,pharmacy,1st year,graduate,yes,yes
11699,24,female,ba,4th year,high school,yes,yes
11700,23,other,pharmacy,4th year,high school,yes,no
11701,22,other,b.tech,4th year,high school,yes,no
11702,24,female,b.tech,3rd year,graduate,yes,yes
11703,23,other,b.com,4th year,post graduate,yes,yes
11704,23,male,b.com,3rd year,high school,yes,no
11705,17,male,pharmacy,2nd year,post graduate,yes,yes
11706,17,other,diploma,4th year,high school,yes,yes
11707,24,female,diploma,2nd year,no formal,yes,no
11708,19,female,nursing,4th year,high school,yes,yes
11709,20,female,diploma,4th year,phd,yes,no
11710,17,other,bba,2nd year,high school,yes,yes
11711,21,male,b.tech,1st year,post graduate,no,no
11712,23,other,b.tech,1st year,graduate,no,no
11713,23,other,pharmacy,3rd year,post graduate,yes,yes
11714,21,other,bba,3rd year,post graduate,yes,yes
11715,22,male,pharmacy,3rd year,phd,yes,yes
11716,21,male,b.tech,3rd year,phd,yes,yes
11717,20,male,bca,1st year,high school,yes,yes
11718,21,other,b.com,1st year,high school,yes,yes
11719,24,female,ba,2nd year,high school,yes,no
11720,19,other,bca,4th year,post graduate,yes,yes
11721,20,male,bba,3rd year,graduate,yes,no
11722,21,female,b.sc,2nd year,phd,yes,yes
11723,21,male,pharmacy,3rd year,post graduate,yes,yes
11724,17,other,diploma,2nd year,graduate,yes,yes
11725,19,male,ba,1st year,high school,yes,no
11726,22,female,bca,3rd year,post graduate,yes,yes
11727,22,other,b.sc,3rd year,phd,yes,yes
11728,22,other,ba,4th year,phd,no,no
11729,24,other,ba,2nd year,graduate,yes,yes
11730,22,female,ba,1st year,post graduate,yes,yes
11731,21,male,bba,4th year,phd,yes,yes
11732,19,male,pharmacy,2nd year,no formal,yes,yes
11733,19,female,b.tech,1st year,no formal,no,no
11734,23,female,bba,3rd year,no formal,yes,yes
11735,20,female,pharmacy,1st year,high school,yes,yes
11736,22,male,pharmacy,4th year,high school,yes,no
11737,17,other,pharmacy,4th year,no formal,yes,yes
11738,18,female,ba,2nd year,post graduate,yes,yes
11739,18,male,bca,3rd year,post graduate,yes,yes
11740,18,other,bca,2nd year,post graduate,yes,no
11741,21,female,nursing,2nd year,post graduate,yes,yes
11742,22,male,pharmacy,4th year,no formal,yes,yes
11743,21,female,b.com,3rd year,high school,no,yes
11744,19,other,b.sc,3rd year,graduate,yes,yes
11745,21,other,b.com,4th year,high school,yes,no
11746,17,male,b.com,1st year,graduate,yes,yes
11747,20,other,b.com,4th year,graduate,no,no
11748,18,female,pharmacy,1st year,post graduate,yes,yes
11749,17,other,b.sc,2nd year,high school,yes,yes
11750,18,other,ba,3rd year,high school,no,yes
11751,17,other,ba,1st year,high school,yes,yes
11752,20,female,b.com,2nd year,high school,no,yes
11753,21,female,b.sc,2nd year,phd,yes,no
11754,21,other,pharmacy,1st year,graduate,yes,no
11755,20,other,bca,1st year,phd,yes,yes
11756,18,other,b.tech,2nd year,no formal,yes,no
11757,17,other,bca,1st year,post graduate,yes,yes
11758,22,female,bca,4th year,post graduate,yes,yes
11759,24,other,ba,2nd year,post graduate,yes,no
11760,19,other,nursing,3rd year,graduate,yes,yes
11761,18,male,nursing,1st year,post graduate,no,no
11762,19,male,nursing,3rd year,graduate,yes,yes
11763,18,other,bca,1st year,phd,yes,yes
11764,18,female,ba,1st year,phd,yes,yes
11765,20,other,b.sc,3rd year,phd,yes,no
11766,23,male,b.tech,2nd year,no formal,yes,yes
11767,22,female,pharmacy,4th year,post graduate,yes,yes
11768,24,other,nursing,4th year,high school,no,no
11769,19,female,b.sc,1st year,graduate,yes,no
11770,20,other,nursing,3rd year,phd,yes,no
11771,20,male,b.tech,4th year,no formal,yes,yes
11772,17,female,b.com,2nd year,post graduate,no,no
11773,20,female,b.sc,4th year,high school,yes,yes
11774,19,other,ba,3rd year,high school,yes,no
11775,20,female,b.com,2nd year,no formal,yes,yes
11776,18,male,bba,1st year,post graduate,yes,yes
11777,22,other,bba,2nd year,phd,yes,yes
11778,23,other,b.sc,2nd year,graduate,yes,yes
11779,24,other,b.sc,3rd year,no formal,no,yes
11780,17,male,nursing,1st year,post graduate,yes,yes
11781,17,other,bba,2nd year,phd,no,yes
11782,24,female,pharmacy,4th year,post graduate,no,yes
11783,23,other,b.sc,4th year,post graduate,yes,no
11784,21,female,b.com,3rd year,no formal,yes,yes
11785,19,other,b.sc,2nd year,phd,yes,no
11786,21,female,pharmacy,2nd year,post graduate,yes,yes
11787,21,female,b.sc,2nd year,post graduate,yes,no
11788,23,other,nursing,2nd year,high school,yes,no
11789,21,male,b.sc,3rd year,phd,yes,yes
11790,17,other,diploma,4th year,graduate,yes,yes
11791,22,male,bba,4th year,high school,no,no
11792,23,other,pharmacy,1st year,high school,yes,no
11793,19,male,b.tech,4th year,high school,yes,yes
11794,17,male,b.com,1st year,phd,yes,yes
11795,18,female,diploma,1st year,phd,yes,yes
11796,23,male,pharmacy,4th year,graduate,yes,no
11797,20,male,bba,2nd year,post graduate,yes,yes
11798,21,male,b.tech,4th year,phd,yes,no
11799,24,male,bca,1st year,high school,yes,yes
11800,17,female,bba,1st year,high school,no,no
11801,18,male,diploma,4th year,phd,yes,yes
11802,23,male,bba,1st year,high school,yes,no
11803,21,female,pharmacy,3rd year,no formal,yes,yes
11804,17,male,b.sc,3rd year,post graduate,no,no
11805,22,other,bca,2nd year,high school,yes,yes
11806,18,other,diploma,1st year,high school,yes,no
11807,23,male,ba,4th year,post graduate,yes,yes
11808,23,other,bba,3rd year,phd,yes,no
11809,23,other,diploma,4th year,no formal,yes,yes
11810,20,other,bba,3rd year,post graduate,no,yes
11811,19,female,ba,3rd year,high school,yes,no
11812,24,male,bca,3rd year,phd,yes,yes
11813,21,other,nursing,3rd year,phd,yes,yes
11814,22,female,b.sc,2nd year,no formal,yes,yes
11815,18,male,nursing,4th year,no formal,yes,yes
11816,21,male,b.sc,4th year,graduate,no,no
11817,21,male,b.tech,1st year,no formal,yes,yes
11818,19,female,b.sc,4th year,high school,yes,no
11819,23,female,b.tech,1st year,no formal,yes,no
11820,18,female,pharmacy,3rd year,phd,yes,yes
11821,22,other,b.com,4th year,post graduate,yes,no
11822,24,other,diploma,2nd year,no formal,yes,yes
11823,21,other,b.sc,1st year,post graduate,yes,no
11824,17,female,bba,4th year,post graduate,no,no
11825,21,other,ba,4th year,phd,yes,yes
11826,21,male,bca,2nd year,post graduate,yes,yes
11827,21,female,pharmacy,4th year,graduate,yes,yes
11828,19,female,bca,1st year,phd,yes,yes
11829,22,male,diploma,3rd year,high school,no,yes
11830,19,other,b.com,1st year,phd,yes,yes
11831,21,male,b.sc,1st year,high school,yes,no
11832,21,male,b.tech,2nd year,phd,yes,no
11833,22,male,b.com,3rd year,phd,yes,yes
11834,23,other,bba,1st year,high school,no,no
11835,24,female,b.tech,3rd year,post graduate,yes,yes
11836,23,male,b.com,4th year,phd,yes,no
11837,23,other,bca,1st year,high school,yes,yes
11838,23,male,nursing,1st year,graduate,yes,no
11839,18,male,pharmacy,3rd year,phd,yes,no
11840,19,other,b.com,2nd year,post graduate,yes,yes
11841,21,male,b.tech,1st year,phd,no,yes
11842,20,male,bca,4th year,high school,yes,yes
11843,22,female,pharmacy,2nd year,graduate,yes,no
11844,17,other,ba,1st year,phd,yes,no
11845,18,other,pharmacy,2nd year,high school,yes,yes
11846,22,male,diploma,3rd year,graduate,no,yes
11847,23,male,pharmacy,2nd year,graduate,yes,yes
11848,19,female,pharmacy,4th year,phd,yes,yes
11849,19,female,b.tech,3rd year,post graduate,yes,no
11850,21,female,ba,1st year,graduate,yes,yes
11851,20,female,b.tech,2nd year,phd,yes,yes
11852,18,other,b.tech,2nd year,post graduate,yes,yes
11853,21,male,bba,1st year,post graduate,yes,yes
11854,23,other,bca,1st year,no formal,yes,yes
11855,22,other,nursing,1st year,high school,yes,yes
11856,23,other,b.sc,3rd year,no formal,yes,yes
11857,22,female,b.tech,1st year,no formal,yes,no
11858,24,female,b.tech,2nd year,phd,yes,no
11859,18,female,pharmacy,1st year,high school,yes,no
11860,17,male,bca,4th year,post graduate,yes,yes
11861,17,male,bba,4th year,graduate,yes,yes
11862,24,female,b.tech,3rd year,no formal,yes,no
11863,22,female,ba,2nd year,phd,yes,yes
11864,18,female,b.sc,3rd year,graduate,yes,yes
11865,23,female,b.tech,2nd year,post graduate,no,yes
11866,19,male,ba,4th year,post graduate,yes,yes
11867,21,other,bba,3rd year,phd,yes,no
11868,18,other,bba,1st year,graduate,yes,no
11869,17,male,nursing,1st year,no formal,yes,no
11870,19,male,pharmacy,4th year,graduate,yes,no
11871,18,female,b.sc,3rd year,post graduate,yes,no
11872,21,male,b.com,3rd year,phd,yes,no
11873,17,male,bba,2nd year,graduate,yes,yes
11874,18,other,ba,3rd year,no formal,no,yes
11875,21,male,ba,2nd year,phd,no,no
11876,20,female,diploma,3rd year,post graduate,yes,yes
11877,22,other,b.sc,2nd year,graduate,yes,yes
11878,22,other,nursing,1st year,graduate,yes,no
11879,24,male,b.com,4th year,graduate,no,yes
11880,23,male,ba,4th year,post graduate,yes,yes
11881,18,other,b.sc,4th year,post graduate,yes,yes
11882,22,female,bca,3rd year,high school,yes,yes
11883,22,other,diploma,3rd year,high school,yes,no
11884,21,female,bca,4th year,no formal,yes,yes
11885,23,male,bba,3rd year,high school,yes,no
11886,18,male,b.com,4th year,phd,yes,yes
11887,20,other,diploma,4th year,high school,yes,yes
11888,23,other,b.sc,3rd year,phd,no,no
11889,24,other,b.com,3rd year,graduate,yes,yes
11890,17,male,diploma,4th year,phd,yes,yes
11891,20,male,diploma,3rd year,graduate,yes,no
11892,19,male,b.com,1st year,post graduate,yes,yes
11893,18,other,ba,4th year,high school,yes,yes
11894,17,male,b.com,1st year,no formal,yes,no
11895,21,other,nursing,1st year,high school,yes,no
11896,22,male,bca,2nd year,post graduate,no,yes
11897,21,female,b.sc,1st year,high school,yes,yes
11898,19,male,b.sc,1st year,high school,yes,yes
11899,23,female,b.tech,1st year,no formal,no,yes
11900,22,other,b.com,3rd year,high school,yes,no
11901,24,male,b.com,4th year,no formal,no,yes
11902,19,female,bba,2nd year,high school,yes,no
11903,18,male,diploma,2nd year,high school,yes,no
11904,20,male,nursing,3rd year,no formal,yes,yes
11905,21,other,bca,3rd year,no formal,no,no
11906,20,female,diploma,4th year,no formal,yes,yes
11907,23,female,bca,3rd year,post graduate,no,yes
11908,17,male,b.com,4th year,no formal,yes,yes
11909,21,male,bca,4th year,no formal,yes,no
11910,20,female,b.com,2nd year,post graduate,yes,yes
11911,18,male,b.com,4th year,graduate,yes,yes
11912,22,other,pharmacy,4th year,phd,yes,no
11913,23,male,pharmacy,1st year,high school,yes,yes
11914,21,other,bca,4th year,high school,yes,yes
11915,17,male,bca,3rd year,no formal,yes,no
11916,17,female,diploma,4th year,no formal,yes,yes
11917,20,male,diploma,3rd year,phd,no,no
11918,22,male,b.tech,1st year,high school,yes,no
11919,19,female,ba,2nd year,no formal,yes,yes
11920,19,male,b.tech,3rd year,post graduate,yes,no
11921,23,male,bba,4th year,phd,yes,yes
11922,17,other,b.com,1st year,high school,yes,yes
11923,17,female,b.com,1st year,high school,yes,yes
11924,18,female,nursing,1st year,post graduate,yes,no
11925,24,female,b.sc,3rd year,no formal,no,yes
11926,20,female,pharmacy,1st year,high school,yes,yes
11927,18,female,ba,4th year,phd,yes,yes
11928,19,other,b.sc,3rd year,post graduate,yes,yes
11929,24,female,b.sc,4th year,no formal,no,yes
11930,22,female,diploma,1st year,post graduate,yes,yes
11931,18,male,pharmacy,2nd year,phd,yes,yes
11932,18,other,nursing,2nd year,high school,yes,yes
11933,17,female,b.sc,4th year,high school,yes,no
11934,23,female,nursing,3rd year,phd,yes,yes
11935,18,other,b.com,2nd year,phd,yes,no
11936,19,male,bba,2nd year,graduate,yes,no
11937,19,male,b.tech,2nd year,graduate,yes,yes
11938,21,male,b.com,2nd year,high school,yes,yes
11939,21,male,b.com,3rd year,no formal,no,no
11940,23,female,pharmacy,4th year,graduate,yes,no
11941,19,female,b.com,2nd year,no formal,yes,yes
11942,20,male,b.com,4th year,graduate,yes,yes
11943,20,male,b.com,2nd year,phd,yes,yes
11944,17,other,b.com,4th year,phd,yes,no
11945,22,male,bba,1st year,graduate,yes,yes
11946,21,other,b.sc,3rd year,high school,no,yes
11947,20,other,b.com,4th year,phd,no,yes
11948,24,female,bba,2nd year,phd,yes,no
11949,18,female,diploma,3rd year,post graduate,yes,yes
11950,24,female,b.tech,1st year,post graduate,yes,no
11951,22,male,ba,4th year,graduate,yes,yes
11952,18,female,bca,2nd year,post graduate,yes,no
11953,22,female,pharmacy,2nd year,graduate,no,no
11954,23,female,pharmacy,4th year,no formal,yes,no
11955,19,male,nursing,4th year,no formal,yes,yes
11956,19,other,bba,1st year,no formal,yes,yes
11957,23,female,b.tech,4th year,post graduate,yes,no
11958,18,male,pharmacy,1st year,phd,yes,no
11959,17,other,bca,4th year,graduate,yes,no
11960,22,other,pharmacy,4th year,graduate,yes,no
11961,24,female,pharmacy,3rd year,phd,yes,yes
11962,21,male,nursing,3rd year,phd,yes,yes
11963,18,other,ba,2nd year,post graduate,yes,no
11964,21,male,bca,2nd year,graduate,yes,no
11965,19,male,diploma,3rd year,graduate,no,yes
11966,23,other,nursing,4th year,graduate,yes,no
11967,21,male,b.com,2nd year,post graduate,yes,yes
11968,19,male,bba,3rd year,phd,yes,no
11969,21,other,bca,3rd year,post graduate,yes,yes
11970,22,male,b.sc,4th year,post graduate,no,no
11971,22,other,ba,4th year,no formal,yes,no
11972,19,male,pharmacy,2nd year,high school,yes,yes
11973,21,other,b.tech,4th year,high school,yes,yes
11974,17,other,bba,2nd year,phd,yes,yes
11975,20,male,bca,1st year,high school,yes,yes
11976,20,female,pharmacy,1st year,high school,yes,no
11977,21,other,b.com,1st year,post graduate,yes,no
11978,24,male,ba,2nd year,graduate,yes,yes
11979,24,other,b.tech,2nd year,graduate,no,yes
11980,20,female,ba,1st year,high school,yes,yes
11981,22,other,pharmacy,1st year,phd,yes,no
11982,17,male,diploma,1st year,phd,yes,yes
11983,20,other,ba,4th year,no formal,yes,yes
11984,22,other,bca,2nd year,phd,yes,no
11985,22,female,pharmacy,3rd year,phd,yes,yes
11986,24,male,ba,2nd year,phd,yes,no
11987,20,female,b.com,2nd year,graduate,yes,no
11988,24,female,nursing,1st year,graduate,yes,yes
11989,24,female,nursing,1st year,post graduate,yes,no
11990,21,female,bba,1st year,post graduate,yes,yes
11991,17,other,b.tech,3rd year,phd,no,no
11992,20,female,b.tech,2nd year,high school,yes,yes
11993,23,female,b.sc,4th year,phd,yes,no
11994,21,other,diploma,1st year,high school,yes,no
11995,24,other,b.sc,4th year,post graduate,yes,yes
11996,23,female,b.tech,1st year,phd,yes,no
11997,17,male,diploma,3rd year,post graduate,yes,yes
11998,23,other,bba,4th year,no formal,yes,yes
11999,19,female,bba,1st year,phd,yes,no
12000,23,female,b.sc,2nd year,no formal,yes,yes
12001,21,other,b.sc,4th year,graduate,yes,yes
12002,20,female,b.com,4th year,post graduate,no,yes
12003,17,other,bca,1st year,high school,yes,no
12004,17,female,pharmacy,1st year,post graduate,yes,yes
12005,21,other,pharmacy,2nd year,graduate,yes,yes
12006,21,male,b.sc,2nd year,high school,yes,no
12007,21,other,diploma,2nd year,no formal,yes,yes
12008,18,male,diploma,1st year,post graduate,yes,yes
12009,21,other,b.tech,2nd year,no formal,no,no
12010,17,male,bca,2nd year,phd,yes,no
12011,18,other,bba,2nd year,no formal,no,yes
12012,20,other,b.sc,4th year,no formal,yes,yes
12013,21,other,nursing,2nd year,high school,yes,yes
12014,22,other,pharmacy,4th year,phd,yes,no
12015,24,female,bca,1st year,phd,yes,no
12016,23,male,b.sc,3rd year,graduate,yes,no
12017,20,other,ba,4th year,post graduate,yes,no
12018,23,female,bba,2nd year,graduate,no,yes
12019,17,other,pharmacy,3rd year,phd,yes,yes
12020,23,other,nursing,3rd year,no formal,yes,yes
12021,20,other,diploma,2nd year,post graduate,yes,no
12022,23,female,diploma,3rd year,high school,yes,no
12023,24,female,diploma,3rd year,high school,yes,yes
12024,22,female,b.com,2nd year,post graduate,no,no
12025,24,female,b.sc,2nd year,post graduate,yes,yes
12026,17,other,nursing,2nd year,graduate,yes,yes
12027,18,male,bba,1st year,phd,yes,yes
12028,22,male,pharmacy,2nd year,no formal,yes,yes
12029,21,male,diploma,2nd year,no formal,yes,no
12030,17,female,bba,2nd year,high school,yes,yes
12031,22,other,bca,1st year,no formal,no,no
12032,17,male,bca,3rd year,phd,yes,no
12033,24,other,pharmacy,1st year,graduate,no,yes
12034,18,male,ba,1st year,graduate,no,yes
12035,20,other,ba,1st year,graduate,yes,yes
12036,23,other,ba,3rd year,no formal,yes,no
12037,21,other,b.tech,2nd year,post graduate,yes,no
12038,22,other,bba,2nd year,phd,no,yes
12039,22,female,bba,1st year,no formal,yes,no
12040,24,other,b.sc,2nd year,high school,yes,no
12041,20,other,nursing,2nd year,post graduate,yes,no
12042,24,male,diploma,2nd year,post graduate,yes,no
12043,21,other,b.com,1st year,high school,yes,no
12044,24,other,b.sc,3rd year,no formal,yes,no
12045,22,male,bca,1st year,post graduate,yes,no
12046,18,other,b.tech,2nd year,high school,yes,yes
12047,22,male,b.sc,3rd year,phd,yes,no
12048,24,female,ba,1st year,high school,yes,yes
12049,18,other,pharmacy,3rd year,phd,yes,yes
12050,23,other,b.tech,2nd year,phd,yes,no
12051,17,female,bba,3rd year,no formal,yes,yes
12052,23,other,bca,1st year,post graduate,yes,yes
12053,23,male,b.com,2nd year,post graduate,yes,yes
12054,18,other,bba,2nd year,high school,yes,yes
12055,22,male,bca,1st year,phd,yes,no
12056,17,other,b.sc,3rd year,post graduate,no,yes
12057,21,other,pharmacy,3rd year,high school,yes,no
12058,24,female,b.com,2nd year,phd,yes,yes
12059,18,male,ba,3rd year,post graduate,yes,yes
12060,18,female,b.tech,2nd year,graduate,yes,yes
12061,20,male,bca,4th year,phd,no,yes
12062,19,other,bca,2nd year,graduate,yes,yes
12063,17,female,b.sc,4th year,high school,yes,no
12064,20,other,b.com,2nd year,graduate,yes,no
12065,19,other,diploma,3rd year,graduate,yes,yes
12066,17,male,diploma,1st year,no formal,yes,yes
12067,19,other,b.com,1st year,graduate,yes,yes
12068,17,male,bca,4th year,phd,no,yes
12069,24,male,diploma,1st year,phd,yes,yes
12070,24,male,ba,3rd year,post graduate,no,no
12071,19,female,b.sc,2nd year,graduate,yes,yes
12072,24,other,b.tech,3rd year,phd,yes,yes
12073,20,other,pharmacy,1st year,phd,no,yes
12074,24,male,b.com,1st year,phd,no,no
12075,18,male,nursing,2nd year,post graduate,yes,yes
12076,19,male,b.com,4th year,post graduate,yes,yes
12077,22,other,diploma,2nd year,graduate,yes,yes
12078,18,female,b.com,3rd year,post graduate,yes,no
12079,23,male,bca,3rd year,high school,yes,no
12080,20,male,pharmacy,2nd year,phd,yes,yes
12081,20,male,diploma,4th year,phd,yes,yes
12082,20,other,b.sc,3rd year,post graduate,yes,no
12083,23,female,bba,2nd year,post graduate,no,yes
12084,17,female,b.com,2nd year,phd,yes,yes
12085,23,other,b.sc,2nd year,graduate,no,no
12086,23,male,nursing,4th year,phd,no,no
12087,23,male,pharmacy,1st year,post graduate,yes,yes
12088,24,male,pharmacy,1st year,high school,no,yes
12089,23,male,nursing,2nd year,no formal,no,yes
12090,21,other,bba,4th year,graduate,yes,yes
12091,20,other,bba,3rd year,no formal,yes,yes
12092,20,female,bba,4th year,post graduate,yes,yes
12093,23,other,diploma,3rd year,post graduate,yes,no
12094,20,female,b.tech,2nd year,no formal,no,yes
12095,21,male,nursing,1st year,high school,yes,yes
12096,17,male,nursing,4th year,graduate,yes,no
12097,19,male,pharmacy,3rd year,post graduate,no,no
12098,19,other,bca,1st year,no formal,yes,yes
12099,20,female,bba,4th year,graduate,yes,yes
12100,21,other,bba,3rd year,high school,yes,no
12101,22,male,bca,3rd year,high school,yes,yes
12102,20,other,b.com,2nd year,graduate,yes,yes
12103,18,male,diploma,2nd year,no formal,no,no
12104,21,female,ba,2nd year,high school,yes,yes
12105,17,female,b.com,1st year,graduate,no,yes
12106,23,other,diploma,2nd year,post graduate,yes,yes
12107,23,female,ba,1st year,high school,yes,no
12108,18,other,b.tech,3rd year,post graduate,yes,no
12109,19,female,bba,1st year,high school,yes,yes
12110,17,female,bba,3rd year,high school,no,no
12111,19,other,b.com,2nd year,no formal,yes,yes
12112,17,other,b.tech,2nd year,no formal,no,no
12113,24,male,bba,1st year,high school,yes,no
12114,18,other,diploma,2nd year,high school,no,no
12115,22,female,nursing,1st year,post graduate,no,yes
12116,21,other,b.sc,1st year,graduate,no,no
12117,18,female,ba,2nd year,no formal,yes,yes
12118,23,other,pharmacy,3rd year,post graduate,yes,yes
12119,17,other,ba,2nd year,high school,yes,yes
12120,24,female,bba,1st year,post graduate,yes,yes
12121,22,other,diploma,3rd year,no formal,yes,yes
12122,22,female,bba,2nd year,no formal,yes,no
12123,24,other,nursing,3rd year,no formal,yes,yes
12124,20,male,ba,4th year,graduate,yes,yes
12125,19,other,bba,1st year,phd,yes,yes
12126,18,female,bba,4th year,phd,yes,yes
12127,24,female,diploma,4th year,phd,yes,yes
12128,20,female,ba,3rd year,phd,yes,yes
12129,23,other,b.com,1st year,post graduate,no,no
12130,19,female,ba,1st year,post graduate,yes,yes
12131,24,male,b.com,1st year,graduate,yes,yes
12132,23,other,b.sc,3rd year,high school,yes,no
12133,19,female,nursing,3rd year,post graduate,yes,yes
12134,20,male,ba,2nd year,no formal,yes,yes
12135,23,male,b.com,2nd year,no formal,yes,yes
12136,18,other,nursing,1st year,graduate,yes,no
12137,17,male,nursing,4th year,post graduate,no,yes
12138,19,male,b.com,4th year,high school,yes,no
12139,21,female,b.com,1st year,post graduate,yes,yes
12140,18,male,nursing,2nd year,post graduate,yes,no
12141,19,female,b.com,4th year,high school,yes,yes
12142,24,male,nursing,2nd year,no formal,yes,no
12143,17,other,bca,3rd year,high school,yes,yes
12144,17,female,bca,3rd year,phd,yes,no
12145,20,male,bba,3rd year,high school,yes,yes
12146,17,female,b.tech,4th year,post graduate,yes,no
12147,17,male,nursing,2nd year,post graduate,yes,no
12148,18,male,bca,4th year,phd,yes,yes
12149,17,male,b.sc,2nd year,phd,yes,yes
12150,23,other,nursing,1st year,phd,yes,yes
12151,17,other,b.com,1st year,high school,yes,yes
12152,21,female,ba,3rd year,graduate,yes,yes
12153,22,male,bca,3rd year,graduate,yes,no
12154,22,male,b.com,4th year,post graduate,yes,yes
12155,22,other,b.tech,1st year,no formal,yes,yes
12156,19,female,b.com,3rd year,phd,yes,no
12157,24,male,diploma,1st year,post graduate,yes,yes
12158,17,male,ba,1st year,high school,yes,yes
12159,17,female,diploma,3rd year,no formal,yes,no
12160,23,male,b.tech,3rd year,no formal,no,no
